sentence,token_count,gpt2_avg_surprisal,random_baseline_surprisal,surprisal_gap_random_minus_gpt2,gpt2_beats_random
"The curious farmer that the scientist that the quiet cat that the nervous scientist blamed watched encouraged ran away this morning.,3,21,synthetic_center_embedding",34,9.659753799438477,15.617036934287741,5.9572831348492645,True
"The young boy that the happy manager that the nervous scientist supported helped spoke softly.,2,15,synthetic_center_embedding",28,9.576911926269531,15.617036934287741,6.04012500801821,True
"The young scientist that the kind artist questioned smiled warmly during class.,1,12,synthetic_center_embedding",26,9.107224464416504,15.617036934287741,6.509812469871237,True
"The old girl that the nervous singer that the quiet mother supported met cried suddenly during class.,2,17,synthetic_center_embedding",30,9.44020938873291,15.617036934287741,6.176827545554831,True
"The quiet lawyer sat calmly this morning.,0,7,synthetic_center_embedding",20,8.638360023498535,15.617036934287741,6.978676910789206,True
"The old lawyer that the serious actor that the happy mother saw admired smiled warmly during class.,2,17,synthetic_center_embedding",31,9.062437057495117,15.617036934287741,6.554599876792624,True
"The curious lawyer that the serious artist that the young cat recognized encouraged rested briefly after dinner.,2,17,synthetic_center_embedding",30,9.938151359558105,15.617036934287741,5.678885574729636,True
"The cat that the quiet artist that the student that the curious artist that the quiet father thanked helped informed chased waited outside during class.,4,25,synthetic_center_embedding",38,9.153632164001465,15.617036934287741,6.463404770286276,True
"The happy manager that the nervous neighbor that the happy actor that the old doctor that the tall girl called recognized supported met listened closely this morning.,4,27,synthetic_center_embedding",40,8.74793529510498,15.617036934287741,6.869101639182761,True
"The young girl arrived early near the station.,0,8,synthetic_center_embedding",21,7.969689846038818,15.617036934287741,7.647347088248923,True
"The curious mother that the kind doctor admired arrived early at night.,1,12,synthetic_center_embedding",25,9.146258354187012,15.617036934287741,6.470778580100729,True
"The happy farmer that the angry farmer that the happy engineer recognized reminded arrived early before noon.,2,17,synthetic_center_embedding",30,9.055841445922852,15.617036934287741,6.5611954883648895,True
"The nervous cat arrived early at night.,0,7,synthetic_center_embedding",20,8.487587928771973,15.617036934287741,7.129449005515768,True
"The quiet dog that the quiet student that the serious scientist that the clever farmer met recognized supported walked slowly at the office.,3,23,synthetic_center_embedding",36,9.362669944763184,15.617036934287741,6.2543669895245575,True
"The kind engineer that the tall singer that the angry student that the serious engineer that the old student that the happy farmer thanked warned helped reminded watched slept peacefully at the office.,5,33,synthetic_center_embedding",46,9.162734031677246,15.617036934287741,6.454302902610495,True
"The curious girl that the clever singer questioned waited outside yesterday.,1,11,synthetic_center_embedding",24,9.587733268737793,15.617036934287741,6.029303665549948,True
"The nervous driver that the clever boy that the young father warned reminded sat calmly yesterday.,2,16,synthetic_center_embedding",29,9.525349617004395,15.617036934287741,6.091687317283347,True
"The quiet doctor that the kind doctor supported ran away yesterday.,1,11,synthetic_center_embedding",24,9.4404296875,15.617036934287741,6.176607246787741,True
"The tall doctor that the angry driver that the tall manager called blamed rested briefly at the office.,2,18,synthetic_center_embedding",31,9.376873016357422,15.617036934287741,6.240163917930319,True
"The old artist that the nervous father that the serious lawyer helped praised smiled warmly yesterday.,2,16,synthetic_center_embedding",30,9.498313903808594,15.617036934287741,6.118723030479147,True
"The quiet father that the curious lawyer that the happy lawyer that the happy driver supported chased reminded laughed loudly at night.,3,22,synthetic_center_embedding",35,9.19896125793457,15.617036934287741,6.418075676353171,True
"The quiet girl that the young mother that the tall neighbor saw warned ran away at the office.,2,18,synthetic_center_embedding",31,8.77099895477295,15.617036934287741,6.846037979514792,True
"The serious actor waited outside in the garden.,0,8,synthetic_center_embedding",21,8.293163299560547,15.617036934287741,7.323873634727194,True
"The quiet girl that the quiet child that the angry actor that the serious cat blamed praised warned read carefully at night.,3,22,synthetic_center_embedding",35,9.325358390808105,15.617036934287741,6.291678543479636,True
"The curious lawyer that the nervous artist that the young teacher praised warned listened closely at the office.,2,18,synthetic_center_embedding",31,9.600168228149414,15.617036934287741,6.016868706138327,True
"The angry dog that the kind student warned waited outside at night.,1,12,synthetic_center_embedding",25,8.862010955810547,15.617036934287741,6.755025978477194,True
"The quiet boy that the kind scientist that the clever father that the curious actor warned watched praised smiled warmly during class.,3,22,synthetic_center_embedding",36,9.290444374084473,15.617036934287741,6.326592560203268,True
"The old driver that the girl that the kind lawyer that the tall neighbor that the clever student that the tall dog informed encouraged praised blamed admired slept peacefully during class.,5,31,synthetic_center_embedding",44,9.389633178710938,15.617036934287741,6.227403755576804,True
"The tall artist read carefully near the station.,0,8,synthetic_center_embedding",21,9.025308609008789,15.617036934287741,6.591728325278952,True
"The happy student smiled warmly.,0,5,synthetic_center_embedding",19,7.936653137207031,15.617036934287741,7.68038379708071,True
"The old doctor that the clever student that the young boy called encouraged sat calmly at the office.,2,18,synthetic_center_embedding",31,8.71043586730957,15.617036934287741,6.906601066978171,True
"The quiet child smiled warmly near the station.,0,8,synthetic_center_embedding",22,8.27849292755127,15.617036934287741,7.338544006736472,True
"The kind engineer that the tall doctor that the kind boy that the curious teacher blamed greeted encouraged ran away at the office.,3,23,synthetic_center_embedding",36,9.569872856140137,15.617036934287741,6.047164078147604,True
"The nervous scientist that the kind manager visited stood silently yesterday.,1,11,synthetic_center_embedding",24,10.28110408782959,15.617036934287741,5.335932846458151,True
"The nervous engineer that the engineer that the tall farmer saw helped laughed loudly near the station.,2,17,synthetic_center_embedding",30,9.278745651245117,15.617036934287741,6.338291283042624,True
"The angry mother worked quietly at the office.,0,8,synthetic_center_embedding",21,8.230993270874023,15.617036934287741,7.386043663413718,True
"The young cat that the kind mother that the clever child recognized recognized arrived early.,2,15,synthetic_center_embedding",28,9.285608291625977,15.617036934287741,6.3314286426617645,True
"The kind singer that the old farmer that the happy doctor praised thanked ran away yesterday.,2,16,synthetic_center_embedding",29,9.649404525756836,15.617036934287741,5.967632408530905,True
"The angry driver that the quiet singer that the serious boy that the nervous neighbor that the nervous actor greeted reminded blamed blamed read carefully at night.,4,27,synthetic_center_embedding",40,9.524054527282715,15.617036934287741,6.092982407005026,True
"The tall father read carefully at night.,0,7,synthetic_center_embedding",20,8.834280014038086,15.617036934287741,6.782756920249655,True
"The serious lawyer that the angry child that the young child greeted thanked slept peacefully this morning.,2,17,synthetic_center_embedding",30,9.066927909851074,15.617036934287741,6.550109024436667,True
"The young neighbor that the quiet actor that the tall singer that the happy scientist that the kind actor that the tall actor encouraged praised praised called informed worked quietly after dinner.,5,32,synthetic_center_embedding",45,8.65636157989502,15.617036934287741,6.960675354392722,True
"The nervous dog that the old driver that the curious boy followed visited cried suddenly yesterday.,2,16,synthetic_center_embedding",29,9.841985702514648,15.617036934287741,5.775051231773093,True
"The tall manager stood silently at the office.,0,8,synthetic_center_embedding",21,8.167457580566406,15.617036934287741,7.449579353721335,True
"The kind mother that the serious girl that the curious doctor that the serious dog that the curious artist that the serious farmer met met chased warned visited slept peacefully.,5,30,synthetic_center_embedding",43,8.885876655578613,15.617036934287741,6.731160278709128,True
"The angry manager that the clever lawyer admired smiled warmly yesterday.,1,11,synthetic_center_embedding",25,9.314971923828125,15.617036934287741,6.302065010459616,True
"The young father that the child that the nervous lawyer that the clever dog informed watched met cried suddenly in the garden.,3,22,synthetic_center_embedding",35,9.457595825195312,15.617036934287741,6.159441109092429,True
"The curious teacher read carefully near the station.,0,8,synthetic_center_embedding",21,9.305179595947266,15.617036934287741,6.3118573383404755,True
"The angry child ran away before noon.,0,7,synthetic_center_embedding",20,8.257831573486328,15.617036934287741,7.359205360801413,True
"The serious artist that the old artist that the happy teacher admired helped smiled warmly before noon.,2,17,synthetic_center_embedding",31,9.105976104736328,15.617036934287741,6.511060829551413,True
"The quiet neighbor that the clever actor warned spoke softly yesterday.,1,11,synthetic_center_embedding",24,9.512649536132812,15.617036934287741,6.104387398154929,True
"The kind teacher that the dog that the teacher that the doctor that the kind boy that the tall engineer warned followed met watched blamed sat calmly in the garden.,5,30,synthetic_center_embedding",43,9.303476333618164,15.617036934287741,6.313560600669577,True
"The old mother walked slowly yesterday.,0,6,synthetic_center_embedding",19,8.66745376586914,15.617036934287741,6.9495831684186005,True
"The angry cat that the kind child that the young singer that the quiet actor praised followed thanked arrived early near the station.,3,23,synthetic_center_embedding",36,9.484241485595703,15.617036934287741,6.132795448692038,True
"The angry teacher that the tall singer blamed walked slowly yesterday.,1,11,synthetic_center_embedding",24,10.013571739196777,15.617036934287741,5.603465195090964,True
"The neighbor sat calmly at night.,0,6,synthetic_center_embedding",19,8.455015182495117,15.617036934287741,7.162021751792624,True
"The young neighbor that the kind manager greeted walked slowly at night.,1,12,synthetic_center_embedding",25,9.169934272766113,15.617036934287741,6.447102661521628,True
"The angry actor cried suddenly before noon.,0,7,synthetic_center_embedding",20,9.201035499572754,15.617036934287741,6.416001434714987,True
"The tall scientist that the nervous scientist that the serious dog called saw slept peacefully.,2,15,synthetic_center_embedding",28,9.509358406066895,15.617036934287741,6.107678528220847,True
"The tall actor that the angry neighbor that the tall engineer thanked recognized slept peacefully at night.,2,17,synthetic_center_embedding",30,9.629266738891602,15.617036934287741,5.9877701953961395,True
"The happy boy that the manager that the kind doctor that the happy student that the curious father supported admired visited questioned spoke softly.,4,24,synthetic_center_embedding",37,9.372913360595703,15.617036934287741,6.244123573692038,True
"The clever dog that the young child that the curious driver that the young neighbor that the serious student that the angry neighbor reminded admired supported reminded helped slept peacefully at the office.,5,33,synthetic_center_embedding",46,8.602424621582031,15.617036934287741,7.01461231270571,True
"The angry student that the young teacher that the clever neighbor warned called sat calmly before noon.,2,17,synthetic_center_embedding",30,9.408269882202148,15.617036934287741,6.208767052085593,True
"The kind farmer that the angry driver that the kind artist saw thanked cried suddenly yesterday.,2,16,synthetic_center_embedding",29,10.374665260314941,15.617036934287741,5.2423716739728,True
"The old actor that the young lawyer visited ran away this morning.,1,12,synthetic_center_embedding",25,8.4597806930542,15.617036934287741,7.157256241233542,True
"The angry farmer that the young cat that the nervous child that the young actor that the nervous teacher encouraged thanked called informed ran away.,4,25,synthetic_center_embedding",38,9.05639934539795,15.617036934287741,6.560637588889792,True
"The young scientist that the curious engineer informed walked slowly yesterday.,1,11,synthetic_center_embedding",24,9.595894813537598,15.617036934287741,6.021142120750143,True
"The nervous father that the young father that the tall dog that the tall scientist praised thanked questioned stood silently in the garden.,3,23,synthetic_center_embedding",36,9.066457748413086,15.617036934287741,6.550579185874655,True
"The happy student that the old father that the happy farmer visited blamed worked quietly this morning.,2,17,synthetic_center_embedding",30,9.219831466674805,15.617036934287741,6.397205467612936,True
"The young lawyer arrived early at night.,0,7,synthetic_center_embedding",20,8.117313385009766,15.617036934287741,7.4997235492779755,True
"The young cat that the nervous child that the young lawyer followed visited waited outside at the office.,2,18,synthetic_center_embedding",31,9.0107421875,15.617036934287741,6.606294746787741,True
"The quiet farmer that the clever singer that the young manager that the kind teacher that the angry child saw informed blamed greeted slept peacefully at the office.,4,28,synthetic_center_embedding",41,9.054162979125977,15.617036934287741,6.5628739551617645,True
"The student that the happy girl that the quiet cat that the happy neighbor that the serious cat that the angry driver saw blamed visited greeted admired read carefully in the garden.,5,32,synthetic_center_embedding",45,8.751936912536621,15.617036934287741,6.86510002175112,True
"The serious driver worked quietly at night.,0,7,synthetic_center_embedding",20,8.482210159301758,15.617036934287741,7.134826774985983,True
"The happy artist that the old cat encouraged read carefully before noon.,1,12,synthetic_center_embedding",25,9.689318656921387,15.617036934287741,5.927718277366354,True
"The young singer that the curious farmer that the doctor that the child watched warned supported slept peacefully in the garden.,3,21,synthetic_center_embedding",34,9.045421600341797,15.617036934287741,6.571615333945944,True
"The manager that the happy doctor that the student called called rested briefly before noon.,2,15,synthetic_center_embedding",28,9.130249977111816,15.617036934287741,6.486786957175925,True
"The serious singer that the engineer that the happy driver that the kind singer that the happy artist that the old actor followed reminded recognized followed met slept peacefully after dinner.,5,31,synthetic_center_embedding",44,9.11574935913086,15.617036934287741,6.501287575156882,True
"The quiet neighbor that the kind engineer that the curious manager praised watched read carefully at the office.,2,18,synthetic_center_embedding",31,9.617072105407715,15.617036934287741,5.999964828880026,True
"The young singer that the tall boy reminded waited outside near the station.,1,13,synthetic_center_embedding",26,9.230345726013184,15.617036934287741,6.3866912082745575,True
"The tall cat that the happy child that the clever singer encouraged blamed ran away during class.,2,17,synthetic_center_embedding",30,9.344491958618164,15.617036934287741,6.272544975669577,True
"The tall lawyer that the young cat that the quiet farmer that the angry lawyer that the clever student warned recognized encouraged thanked stood silently near the station.,4,28,synthetic_center_embedding",41,9.548702239990234,15.617036934287741,6.068334694297507,True
"The old lawyer that the angry father that the nervous driver that the nervous dog thanked helped encouraged read carefully this morning.,3,22,synthetic_center_embedding",35,9.2247953414917,15.617036934287741,6.392241592796042,True
"The manager that the serious child that the clever child saw blamed slept peacefully in the garden.,2,17,synthetic_center_embedding",30,9.122071266174316,15.617036934287741,6.494965668113425,True
"The young singer that the serious father that the serious doctor saw thanked smiled warmly.,2,15,synthetic_center_embedding",29,9.078085899353027,15.617036934287741,6.538951034934714,True
"The kind student laughed loudly.,0,5,synthetic_center_embedding",18,9.260407447814941,15.617036934287741,6.3566294864728,True
"The child that the tall actor reminded cried suddenly near the station.,1,12,synthetic_center_embedding",25,9.473320960998535,15.617036934287741,6.143715973289206,True
"The quiet artist that the quiet neighbor that the clever child warned met sat calmly in the garden.,2,18,synthetic_center_embedding",31,9.222209930419922,15.617036934287741,6.394827003867819,True
"The boy that the tall father that the happy student followed supported read carefully.,2,14,synthetic_center_embedding",27,9.929899215698242,15.617036934287741,5.687137718589499,True
"The neighbor walked slowly in the garden.,0,7,synthetic_center_embedding",20,8.011970520019531,15.617036934287741,7.60506641426821,True
"The curious neighbor worked quietly near the station.,0,8,synthetic_center_embedding",21,8.829113006591797,15.617036934287741,6.787923927695944,True
"The serious lawyer that the happy neighbor called sat calmly.,1,10,synthetic_center_embedding",23,9.838471412658691,15.617036934287741,5.77856552162905,True
"The quiet doctor that the clever scientist that the kind artist that the angry doctor that the clever scientist thanked met greeted blamed listened closely before noon.,4,27,synthetic_center_embedding",40,9.130208015441895,15.617036934287741,6.486828918845847,True
"The quiet farmer that the artist that the old manager thanked called worked quietly this morning.,2,16,synthetic_center_embedding",29,9.325338363647461,15.617036934287741,6.29169857064028,True
"The old boy that the quiet child that the nervous teacher that the young lawyer that the serious cat that the clever student recognized called praised chased greeted arrived early in the garden.,5,33,synthetic_center_embedding",46,8.439059257507324,15.617036934287741,7.177977676780417,True
"The angry artist stood silently yesterday.,0,6,synthetic_center_embedding",19,9.117936134338379,15.617036934287741,6.499100799949362,True
"The quiet manager that the young scientist that the nervous child that the serious scientist encouraged watched warned waited outside during class.,3,22,synthetic_center_embedding",35,9.538283348083496,15.617036934287741,6.078753586204245,True
"The happy student that the engineer that the young singer that the young doctor warned saw recognized smiled warmly yesterday.,3,20,synthetic_center_embedding",34,9.114538192749023,15.617036934287741,6.502498741538718,True
"The angry girl that the quiet doctor that the serious father that the young dog recognized supported informed ran away this morning.,3,22,synthetic_center_embedding",35,8.974568367004395,15.617036934287741,6.642468567283347,True
"The kind boy that the serious manager that the clever singer chased blamed worked quietly yesterday.,2,16,synthetic_center_embedding",29,10.3317232131958,15.617036934287741,5.28531372109194,True
"The young neighbor that the kind farmer informed spoke softly during class.,1,12,synthetic_center_embedding",25,9.581374168395996,15.617036934287741,6.035662765891745,True
"The angry cat that the quiet boy that the manager met met arrived early before noon.,2,16,synthetic_center_embedding",29,9.0654296875,15.617036934287741,6.551607246787741,True
"The happy boy that the young engineer that the nervous neighbor that the nervous mother questioned praised warned spoke softly this morning.,3,22,synthetic_center_embedding",35,9.047074317932129,15.617036934287741,6.569962616355612,True
"The angry neighbor that the clever child that the happy artist greeted warned listened closely near the station.,2,18,synthetic_center_embedding",31,9.78255844116211,15.617036934287741,5.834478493125632,True
"The happy engineer that the kind singer that the mother praised supported stood silently at night.,2,16,synthetic_center_embedding",29,9.338994979858398,15.617036934287741,6.278041954429343,True
"The happy lawyer that the kind cat that the curious student followed chased walked slowly during class.,2,17,synthetic_center_embedding",30,9.415139198303223,15.617036934287741,6.201897735984518,True
"The kind engineer that the angry lawyer that the tall student visited recognized listened closely near the station.,2,18,synthetic_center_embedding",31,10.105271339416504,15.617036934287741,5.511765594871237,True
"The serious artist that the serious child saw cried suddenly near the station.,1,13,synthetic_center_embedding",26,9.67918586730957,15.617036934287741,5.937851066978171,True
"The quiet girl that the nervous dog that the happy student that the happy dog admired followed recognized walked slowly before noon.,3,22,synthetic_center_embedding",35,8.730402946472168,15.617036934287741,6.886633987815573,True
"The tall scientist that the curious manager that the young farmer saw saw smiled warmly near the station.,2,18,synthetic_center_embedding",32,8.862371444702148,15.617036934287741,6.754665489585593,True
"The angry dog that the young artist that the curious farmer saw questioned smiled warmly after dinner.,2,17,synthetic_center_embedding",31,8.934433937072754,15.617036934287741,6.682602997214987,True
"The old dog that the serious doctor greeted waited outside this morning.,1,12,synthetic_center_embedding",25,8.914881706237793,15.617036934287741,6.702155228049948,True
"The young driver that the quiet driver that the happy boy that the curious driver praised met supported smiled warmly near the station.,3,23,synthetic_center_embedding",37,8.51506233215332,15.617036934287741,7.101974602134421,True
"The kind engineer that the clever driver called ran away yesterday.,1,11,synthetic_center_embedding",24,9.25019645690918,15.617036934287741,6.366840477378561,True
"The old boy worked quietly after dinner.,0,7,synthetic_center_embedding",20,8.359560012817383,15.617036934287741,7.257476921470358,True
"The kind neighbor waited outside yesterday.,0,6,synthetic_center_embedding",19,9.417470932006836,15.617036934287741,6.199566002280905,True
"The angry dog that the nervous girl followed arrived early at night.,1,12,synthetic_center_embedding",25,8.390153884887695,15.617036934287741,7.226883049400046,True
"The clever singer that the kind girl that the tall doctor greeted saw spoke softly this morning.,2,17,synthetic_center_embedding",30,9.262314796447754,15.617036934287741,6.354722137839987,True
"The happy student that the kind cat that the quiet farmer watched reminded laughed loudly before noon.,2,17,synthetic_center_embedding",30,9.545438766479492,15.617036934287741,6.071598167808249,True
"The quiet farmer that the clever lawyer supported walked slowly near the station.,1,13,synthetic_center_embedding",26,9.556432723999023,15.617036934287741,6.060604210288718,True
"The clever driver that the quiet engineer that the artist that the young child that the nervous farmer supported recognized visited chased arrived early.,4,24,synthetic_center_embedding",37,9.566292762756348,15.617036934287741,6.050744171531393,True
"The old boy that the curious father that the nervous father admired chased walked slowly at the office.,2,18,synthetic_center_embedding",31,9.058406829833984,15.617036934287741,6.558630104453757,True
"The old neighbor that the quiet mother admired rested briefly yesterday.,1,11,synthetic_center_embedding",24,9.710766792297363,15.617036934287741,5.906270141990378,True
"The angry manager that the quiet singer called read carefully during class.,1,12,synthetic_center_embedding",25,9.734106063842773,15.617036934287741,5.882930870444968,True
"The curious engineer worked quietly at the office.,0,8,synthetic_center_embedding",21,8.571443557739258,15.617036934287741,7.045593376548483,True
"The curious actor read carefully at the office.,0,8,synthetic_center_embedding",21,8.73279094696045,15.617036934287741,6.884245987327292,True
"The clever doctor that the clever child that the happy lawyer that the clever scientist watched thanked helped cried suddenly after dinner.,3,22,synthetic_center_embedding",35,9.296331405639648,15.617036934287741,6.320705528648093,True
"The quiet farmer that the old cat that the old father informed visited sat calmly after dinner.,2,17,synthetic_center_embedding",30,9.108673095703125,15.617036934287741,6.508363838584616,True
"The old scientist that the serious engineer visited read carefully in the garden.,1,13,synthetic_center_embedding",26,9.449942588806152,15.617036934287741,6.167094345481589,True
"The nervous mother stood silently during class.,0,7,synthetic_center_embedding",20,8.83264446258545,15.617036934287741,6.784392471702292,True
"The angry manager spoke softly at night.,0,7,synthetic_center_embedding",20,8.420615196228027,15.617036934287741,7.196421738059714,True
"The serious singer that the kind actor that the nervous manager that the happy lawyer recognized encouraged watched stood silently in the garden.,3,23,synthetic_center_embedding",36,9.556262016296387,15.617036934287741,6.060774917991354,True
"The happy scientist that the tall girl that the young teacher followed watched smiled warmly in the garden.,2,18,synthetic_center_embedding",32,8.507407188415527,15.617036934287741,7.109629745872214,True
"The tall farmer that the girl watched ran away this morning.,1,11,synthetic_center_embedding",24,8.56947135925293,15.617036934287741,7.047565575034811,True
"The nervous neighbor that the young dog that the angry engineer that the young father that the kind boy that the kind engineer recognized questioned informed questioned warned stood silently before noon.,5,32,synthetic_center_embedding",45,9.123947143554688,15.617036934287741,6.493089790733054,True
"The angry scientist that the serious cat that the old scientist that the clever artist recognized met thanked sat calmly after dinner.,3,22,synthetic_center_embedding",35,9.413067817687988,15.617036934287741,6.203969116599753,True
"The happy teacher that the manager that the clever girl chased reminded sat calmly during class.,2,16,synthetic_center_embedding",29,9.155404090881348,15.617036934287741,6.461632843406393,True
"The manager that the old child that the clever scientist warned informed read carefully after dinner.,2,16,synthetic_center_embedding",29,9.575246810913086,15.617036934287741,6.041790123374655,True
"The nervous manager that the tall mother that the father that the young driver blamed reminded helped sat calmly in the garden.,3,22,synthetic_center_embedding",35,8.966958045959473,15.617036934287741,6.650078888328268,True
"The quiet engineer smiled warmly this morning.,0,7,synthetic_center_embedding",21,8.34927749633789,15.617036934287741,7.2677594379498505,True
"The angry artist that the tall student praised listened closely during class.,1,12,synthetic_center_embedding",25,9.345747947692871,15.617036934287741,6.27128898659487,True
"The angry farmer spoke softly.,0,5,synthetic_center_embedding",18,8.709342956542969,15.617036934287741,6.907693977744772,True
"The happy teacher that the angry actor reminded sat calmly at night.,1,12,synthetic_center_embedding",25,9.033978462219238,15.617036934287741,6.583058472068503,True
"The clever cat that the angry engineer that the cat that the happy actor that the nervous cat encouraged warned informed praised sat calmly at the office.,4,27,synthetic_center_embedding",40,8.995647430419922,15.617036934287741,6.621389503867819,True
"The happy engineer that the clever scientist that the tall engineer chased helped smiled warmly during class.,2,17,synthetic_center_embedding",31,8.754044532775879,15.617036934287741,6.862992401511862,True
"The curious doctor cried suddenly at the office.,0,8,synthetic_center_embedding",21,9.076770782470703,15.617036934287741,6.540266151817038,True
"The quiet singer that the tall boy that the nervous artist that the young student that the clever scientist supported helped called helped stood silently after dinner.,4,27,synthetic_center_embedding",40,8.66301441192627,15.617036934287741,6.954022522361472,True
"The serious teacher that the angry neighbor that the quiet scientist that the angry dog that the serious dog praised watched chased questioned ran away before noon.,4,27,synthetic_center_embedding",40,9.124701499938965,15.617036934287741,6.492335434348776,True
"The happy driver that the curious boy that the old lawyer questioned visited rested briefly this morning.,2,17,synthetic_center_embedding",30,9.26494026184082,15.617036934287741,6.352096672446921,True
"The clever lawyer that the old neighbor praised slept peacefully yesterday.,1,11,synthetic_center_embedding",24,9.522004127502441,15.617036934287741,6.0950328067853,True
"The nervous manager arrived early after dinner.,0,7,synthetic_center_embedding",20,8.70376968383789,15.617036934287741,6.9132672504498505,True
"The angry boy sat calmly in the garden.,0,8,synthetic_center_embedding",21,7.845541477203369,15.617036934287741,7.771495457084372,True
"The nervous teacher rested briefly at the office.,0,8,synthetic_center_embedding",21,8.907739639282227,15.617036934287741,6.7092972950055145,True
"The happy singer that the clever engineer that the happy student that the tall artist thanked recognized praised slept peacefully this morning.,3,22,synthetic_center_embedding",35,9.13802719116211,15.617036934287741,6.479009743125632,True
"The clever cat listened closely at night.,0,7,synthetic_center_embedding",20,8.859654426574707,15.617036934287741,6.757382507713034,True
"The happy dog that the nervous dog admired spoke softly this morning.,1,12,synthetic_center_embedding",25,8.590767860412598,15.617036934287741,7.026269073875143,True
"The young teacher spoke softly at the office.,0,8,synthetic_center_embedding",21,8.065027236938477,15.617036934287741,7.5520096973492645,True
"The serious actor laughed loudly near the station.,0,8,synthetic_center_embedding",21,8.833407402038574,15.617036934287741,6.783629532249167,True
"The angry engineer that the curious father informed rested briefly before noon.,1,12,synthetic_center_embedding",25,9.94799518585205,15.617036934287741,5.66904174843569,True
"The serious doctor that the old farmer that the serious artist that the old child that the angry actor that the angry cat informed recognized recognized watched visited walked slowly near the station.,5,33,synthetic_center_embedding",46,8.796854972839355,15.617036934287741,6.820181961448386,True
"The curious dog spoke softly during class.,0,7,synthetic_center_embedding",20,8.881690979003906,15.617036934287741,6.735345955283835,True
"The serious farmer that the angry driver that the curious mother that the curious singer that the curious student that the serious scientist chased praised reminded recognized reminded slept peacefully in the garden.,5,33,synthetic_center_embedding",46,8.798498153686523,15.617036934287741,6.818538780601218,True
"The old cat that the kind farmer that the young manager reminded admired sat calmly at the office.,2,18,synthetic_center_embedding",31,9.27370548248291,15.617036934287741,6.343331451804831,True
"The curious driver that the quiet student that the young actor that the happy doctor recognized met reminded sat calmly.,3,20,synthetic_center_embedding",33,9.796161651611328,15.617036934287741,5.820875282676413,True
"The serious child worked quietly in the garden.,0,8,synthetic_center_embedding",21,8.364400863647461,15.617036934287741,7.25263607064028,True
"The old boy that the young actor that the serious boy that the kind student that the old driver praised greeted called saw listened closely near the station.,4,28,synthetic_center_embedding",41,8.696138381958008,15.617036934287741,6.920898552329733,True
"The curious boy that the quiet father watched waited outside yesterday.,1,11,synthetic_center_embedding",24,9.52349853515625,15.617036934287741,6.093538399131491,True
"The young scientist that the father that the quiet lawyer met saw stood silently near the station.,2,17,synthetic_center_embedding",30,8.857560157775879,15.617036934287741,6.759476776511862,True
"The serious boy that the kind father that the nervous actor visited thanked laughed loudly this morning.,2,17,synthetic_center_embedding",30,9.3844575881958,15.617036934287741,6.23257934609194,True
"The serious manager cried suddenly this morning.,0,7,synthetic_center_embedding",20,9.042302131652832,15.617036934287741,6.574734802634909,True
"The nervous teacher laughed loudly before noon.,0,7,synthetic_center_embedding",20,8.981524467468262,15.617036934287741,6.635512466819479,True
"The artist read carefully.,0,4,synthetic_center_embedding",17,8.772601127624512,15.617036934287741,6.844435806663229,True
"The clever boy that the quiet student that the serious student called visited rested briefly during class.,2,17,synthetic_center_embedding",30,9.286873817443848,15.617036934287741,6.330163116843893,True
"The old father that the nervous child chased spoke softly.,1,10,synthetic_center_embedding",23,9.0563325881958,15.617036934287741,6.56070434609194,True
"The angry cat that the clever farmer visited cried suddenly near the station.,1,13,synthetic_center_embedding",26,9.489891052246094,15.617036934287741,6.127145882041647,True
"The serious artist that the curious artist that the young farmer chased recognized arrived early yesterday.,2,16,synthetic_center_embedding",29,9.545676231384277,15.617036934287741,6.071360702903464,True
"The clever driver that the curious child that the young engineer that the angry child that the curious mother that the tall boy greeted questioned followed greeted informed listened closely this morning.,5,32,synthetic_center_embedding",45,8.778868675231934,15.617036934287741,6.8381682590558075,True
"The nervous doctor that the curious dog supported worked quietly this morning.,1,12,synthetic_center_embedding",25,9.31666088104248,15.617036934287741,6.300376053245261,True
"The nervous neighbor that the clever mother that the curious engineer greeted blamed read carefully at night.,2,17,synthetic_center_embedding",30,9.835271835327148,15.617036934287741,5.781765098960593,True
"The doctor that the curious mother that the boy praised questioned read carefully at the office.,2,16,synthetic_center_embedding",29,9.140959739685059,15.617036934287741,6.4760771946026825,True
"The happy student spoke softly at night.,0,7,synthetic_center_embedding",20,8.441906929016113,15.617036934287741,7.175130005271628,True
"The tall student slept peacefully in the garden.,0,8,synthetic_center_embedding",21,8.019586563110352,15.617036934287741,7.5974503711773895,True
"The nervous doctor that the teacher visited worked quietly before noon.,1,11,synthetic_center_embedding",24,9.505695343017578,15.617036934287741,6.111341591270163,True
"The kind singer that the old farmer that the tall mother that the nervous mother informed supported saw stood silently at night.,3,22,synthetic_center_embedding",35,9.513306617736816,15.617036934287741,6.103730316550925,True
"The mother worked quietly during class.,0,6,synthetic_center_embedding",19,8.79629898071289,15.617036934287741,6.8207379535748505,True
"The clever mother that the nervous actor praised waited outside after dinner.,1,12,synthetic_center_embedding",25,9.289395332336426,15.617036934287741,6.327641601951315,True
"The clever boy that the quiet scientist that the angry child helped questioned laughed loudly in the garden.,2,18,synthetic_center_embedding",31,9.117761611938477,15.617036934287741,6.4992753223492645,True
