sentence,depth
The boy that the artist chased that the artist liked is walking.,2
The teacher that the artist called that the girl watched is sleeping.,2
The doctor that the artist helped that the scientist liked that the scientist scolded that the cat scolded that the cat liked that the teacher followed that the doctor followed is laughing.,7
The boy that the artist met that the boy admired that the teacher liked that the dog met that the teacher helped that the girl called is reading.,6
The scientist that the scientist called is studying.,1
The scientist that the doctor met that the cat met that the student watched that the girl saw is walking.,4
The girl that the boy met that the dog helped that the scientist scolded runs fast.,3
The artist that the artist liked that the dog liked that the artist liked is walking.,3
The boy that the scientist called that the student followed that the teacher scolded that the cat helped that the boy liked jumps high.,5
The artist that the teacher helped is barking.,1
The scientist that the girl helped that the doctor watched that the boy saw that the scientist helped that the artist saw is studying.,5
The student that the boy liked is reading.,1
The doctor that the scientist met that the dog met that the cat saw is sleeping.,3
The artist that the teacher called that the doctor watched that the teacher watched jumps high.,3
The dog that the scientist helped that the girl met that the dog saw is studying.,3
The girl that the girl scolded that the cat helped that the dog chased that the scientist met that the boy admired that the dog met is reading.,6
The teacher that the boy met that the girl helped that the student met that the doctor followed that the girl helped that the girl chased that the scientist chased that the teacher chased is walking.,8
The doctor that the teacher followed that the artist admired that the scientist scolded that the boy liked that the scientist saw is barking.,5
The girl that the student saw is sleeping.,1
The scientist that the girl saw that the student saw that the teacher met that the artist liked is studying.,4
The dog that the dog scolded runs fast.,1
The doctor that the scientist followed that the boy scolded is studying.,2
The student that the cat watched that the student liked that the girl followed that the cat helped is barking.,4
The doctor that the boy scolded that the scientist chased is laughing.,2
The artist that the dog saw that the cat watched that the student watched runs fast.,3
The doctor that the dog chased that the teacher scolded that the cat followed that the girl saw that the doctor met that the cat liked is reading.,6
The player that the girl watched is laughing.,1
The girl is laughing.,0
The scientist that the girl met that the student admired that the artist liked that the boy saw that the teacher helped that the teacher helped is studying.,6
The scientist that the doctor chased is sleeping.,1
The boy that the artist saw that the cat liked that the student met that the girl met runs fast.,4
The player that the doctor helped that the girl scolded is studying.,2
The player that the doctor chased that the girl met that the girl called that the artist scolded that the student called runs fast.,5
The doctor that the girl met that the doctor admired that the student admired is laughing.,3
The doctor that the student met that the teacher liked that the dog admired runs fast.,3
The dog that the artist called that the cat called that the teacher followed that the doctor scolded that the teacher watched that the artist admired that the artist scolded runs fast.,7
The doctor that the artist saw that the cat followed is sleeping.,2
The dog that the dog met that the student followed is sleeping.,2
The player that the boy helped that the student watched that the girl watched that the boy liked that the dog watched is reading.,5
The dog that the doctor chased that the boy admired that the artist scolded is laughing.,3
The scientist that the student helped that the dog chased that the student met is walking.,3
The scientist that the teacher saw is studying.,1
The dog that the dog chased is reading.,1
The boy that the cat followed that the doctor called that the dog met that the girl watched that the student followed that the boy helped runs fast.,6
The player that the student admired that the girl called that the doctor saw is reading.,3
The artist that the dog chased is studying.,1
The student that the teacher scolded that the teacher called runs fast.,2
The boy that the dog helped is studying.,1
The doctor that the girl scolded that the scientist followed that the dog helped that the artist saw is studying.,4
The artist that the cat watched that the scientist liked that the boy helped that the cat scolded runs fast.,4
The scientist that the girl liked that the girl liked that the scientist saw that the cat met that the girl chased that the dog called that the dog watched is studying.,7
The player that the scientist met that the boy followed that the girl liked that the scientist chased that the doctor saw that the cat helped that the student scolded that the cat followed is walking.,8
The teacher that the doctor met that the boy saw that the dog called that the dog admired that the dog called is reading.,5
The doctor that the cat called that the student admired that the cat followed that the artist met is walking.,4
The teacher that the artist called that the scientist admired that the scientist scolded that the teacher scolded that the student called that the girl scolded that the dog admired that the doctor met is reading.,8
The student that the cat followed that the teacher saw that the boy helped is sleeping.,3
The dog that the artist followed that the boy scolded that the student called that the girl chased that the teacher saw is laughing.,5
The girl that the dog admired is studying.,1
The girl that the scientist scolded that the doctor liked is laughing.,2
The dog that the artist chased that the teacher saw that the cat called that the teacher chased that the artist followed runs fast.,5
The student that the scientist saw that the scientist scolded that the doctor met that the cat followed that the student helped is barking.,5
The doctor that the teacher chased jumps high.,1
The girl that the boy followed that the boy followed that the scientist watched that the boy watched that the student saw that the girl watched that the artist liked runs fast.,7
The teacher that the teacher chased that the dog liked that the girl saw is sleeping.,3
The player that the girl met that the scientist saw is walking.,2
The player that the teacher followed is laughing.,1
The artist that the girl followed that the doctor chased that the doctor followed that the student helped that the teacher met is reading.,5
The artist that the boy helped that the teacher watched that the scientist admired that the doctor admired that the scientist admired that the doctor saw that the scientist scolded that the boy watched is reading.,8
The artist that the cat chased that the boy admired that the artist liked is sleeping.,3
The boy that the scientist saw that the doctor chased that the teacher watched is sleeping.,3
The cat that the artist called that the cat admired that the artist chased that the teacher chased is walking.,4
The dog that the cat watched that the scientist watched that the girl called that the cat saw that the boy chased that the dog liked is studying.,6
The scientist that the artist helped that the student called is walking.,2
The boy that the scientist called that the cat liked that the doctor called is walking.,3
The dog that the artist liked that the girl helped that the doctor liked that the teacher saw that the scientist admired that the student watched that the scientist met is laughing.,7
The cat that the dog saw that the student helped that the student chased that the teacher watched that the artist scolded that the boy liked that the artist watched is studying.,7
The dog that the girl helped that the artist helped that the girl met that the dog called that the teacher followed that the dog watched that the girl followed runs fast.,7
The boy that the dog liked that the cat admired that the teacher liked is sleeping.,3
The artist that the scientist met that the boy called that the boy scolded is studying.,3
The student that the dog helped that the dog followed that the student met is studying.,3
The doctor that the cat admired that the doctor liked that the artist chased that the boy liked that the scientist scolded that the doctor called jumps high.,6
The dog that the dog helped that the boy chased that the dog chased that the scientist chased that the teacher called that the cat chased is studying.,6
The artist that the cat chased that the girl watched that the student admired that the teacher helped is laughing.,4
The dog that the girl admired that the doctor admired is laughing.,2
The teacher that the teacher admired that the scientist watched that the girl admired that the artist helped that the student scolded jumps high.,5
The scientist that the teacher liked that the dog followed that the boy chased that the teacher saw is barking.,4
The dog that the cat scolded that the student scolded that the doctor saw is studying.,3
The player that the cat saw that the teacher called is laughing.,2
The scientist that the artist met that the doctor followed that the dog liked that the cat saw that the doctor scolded that the student scolded that the cat scolded is walking.,7
The student that the teacher helped that the student helped that the student followed that the student saw is sleeping.,4
The cat that the doctor chased that the artist scolded that the girl called that the girl liked that the doctor admired that the dog met is studying.,6
The artist that the teacher followed that the scientist met that the scientist met that the cat scolded is barking.,4
The girl that the artist scolded that the dog admired is walking.,2
The teacher that the cat saw that the student called that the artist called that the artist liked that the artist called that the doctor liked is barking.,6
The doctor that the doctor followed jumps high.,1
The student that the teacher admired that the scientist met that the boy followed that the artist chased that the cat chased runs fast.,5
The dog that the student followed is barking.,1
The dog that the scientist helped that the scientist met that the doctor helped that the boy helped that the boy admired that the cat chased runs fast.,6
The player that the doctor watched that the cat helped that the teacher scolded that the artist admired that the doctor called that the cat admired that the doctor met that the teacher met is sleeping.,8
The boy that the artist helped runs fast.,1
The student that the artist liked that the doctor chased that the artist watched jumps high.,3
The doctor that the student helped that the doctor scolded that the dog chased jumps high.,3
The girl that the student liked that the teacher met that the scientist watched that the girl called that the student saw is walking.,5
The artist that the boy watched that the doctor scolded that the artist saw is reading.,3
The artist that the girl liked that the scientist saw that the boy watched runs fast.,3
The girl that the artist helped that the doctor scolded that the scientist scolded that the girl called that the dog helped that the scientist met is walking.,6
The student that the boy called that the student helped that the girl called that the doctor followed that the student met is reading.,5
The doctor that the doctor watched is studying.,1
The girl that the girl admired is sleeping.,1
The player that the artist chased that the boy called that the dog watched is barking.,3
The teacher that the scientist scolded that the teacher admired that the boy scolded that the artist admired that the cat saw that the scientist chased jumps high.,6
The boy that the scientist watched that the boy met that the artist liked is studying.,3
The cat that the girl liked that the teacher met is laughing.,2
The player that the student liked that the cat admired that the doctor liked that the girl chased is reading.,4
The teacher that the scientist watched that the dog chased that the girl met that the teacher met that the girl liked that the teacher helped that the student liked is walking.,7
The boy that the boy watched is barking.,1
The boy that the scientist liked that the cat met that the girl saw that the dog liked that the doctor chased that the girl scolded is barking.,6
The cat that the scientist liked that the boy chased that the girl admired that the dog followed that the teacher met is reading.,5
The dog that the girl called runs fast.,1
The cat that the teacher watched that the teacher chased that the dog watched that the doctor admired that the artist met is reading.,5
The teacher that the teacher watched that the boy followed is barking.,2
The doctor that the girl liked that the doctor liked that the scientist met that the dog chased that the student watched that the artist watched that the dog liked jumps high.,7
The teacher that the student chased runs fast.,1
The scientist that the teacher chased that the teacher scolded that the boy saw that the dog scolded that the girl admired that the doctor helped that the boy admired runs fast.,7
The doctor that the doctor watched that the cat scolded that the artist chased that the girl watched that the artist liked runs fast.,5
The student that the teacher admired that the dog liked that the dog watched that the dog admired that the teacher liked that the teacher helped is barking.,6
The dog that the scientist met that the cat scolded is laughing.,2
The teacher that the teacher followed is sleeping.,1
The player that the boy chased is sleeping.,1
The cat that the girl helped that the student met jumps high.,2
The player that the dog scolded that the dog followed that the teacher called that the doctor chased that the dog liked is sleeping.,5
The dog that the teacher saw is reading.,1
The player that the girl helped is studying.,1
The cat that the teacher liked runs fast.,1
The student that the teacher admired is studying.,1
The cat that the artist chased is studying.,1
The student that the artist liked is studying.,1
The cat that the teacher met that the boy scolded that the dog chased that the artist watched that the cat admired is reading.,5
The dog that the teacher chased that the teacher admired that the student scolded that the dog admired that the cat liked that the boy helped that the cat watched is sleeping.,7
The player that the boy watched that the boy called that the teacher saw that the scientist scolded jumps high.,4
The girl that the doctor watched that the dog saw that the doctor chased that the cat met that the doctor admired that the artist saw that the boy chased is laughing.,7
The cat that the artist helped that the girl followed that the student liked that the artist saw that the artist scolded that the doctor admired that the teacher saw is laughing.,7
The boy that the teacher called that the scientist saw that the cat saw that the cat followed jumps high.,4
The teacher that the cat followed that the doctor liked that the artist scolded that the teacher admired that the girl admired that the boy admired that the scientist chased jumps high.,7
The scientist that the scientist chased that the girl followed that the cat met that the girl followed that the scientist admired is walking.,5
The cat that the student met that the cat chased that the scientist helped that the doctor saw that the girl watched that the student scolded jumps high.,6
The teacher that the artist chased that the dog called that the student called that the student called that the boy admired that the girl watched that the teacher met is reading.,7
The doctor that the doctor admired that the girl called is studying.,2
The artist that the boy called that the girl watched is walking.,2
The student that the boy met that the scientist met that the cat followed that the artist admired that the artist saw that the artist scolded runs fast.,6
The boy that the artist saw that the teacher liked that the teacher admired that the scientist liked that the artist chased that the artist liked that the doctor followed that the boy scolded is studying.,8
The boy that the boy liked that the teacher followed that the girl scolded that the dog saw that the dog followed that the dog watched that the teacher helped that the scientist helped is sleeping.,8
The doctor that the scientist scolded that the artist met that the artist liked jumps high.,3
The artist that the cat scolded that the dog called that the dog watched that the cat liked that the student saw that the girl met that the student scolded runs fast.,7
The girl that the cat liked that the girl liked that the dog watched is walking.,3
The player that the dog chased that the teacher liked that the teacher helped that the cat followed that the girl scolded that the dog called that the cat watched runs fast.,7
The dog that the student liked that the scientist watched that the girl helped that the artist watched jumps high.,4
The boy that the doctor followed that the doctor watched that the cat called is studying.,3
The teacher that the student met that the scientist chased that the teacher liked is barking.,3
The scientist that the dog called is sleeping.,1
The girl that the dog liked that the cat admired jumps high.,2
The dog that the boy scolded is sleeping.,1
The scientist that the dog chased that the scientist chased that the artist saw is sleeping.,3
The player that the dog helped is sleeping.,1
The girl that the scientist called that the boy helped is sleeping.,2
The teacher that the scientist called that the teacher scolded that the girl admired that the cat saw that the artist followed that the artist helped runs fast.,6
The student that the teacher helped that the girl met that the scientist saw that the doctor scolded that the doctor helped that the teacher scolded that the artist saw that the teacher watched is laughing.,8
The student that the teacher liked that the artist called that the boy followed that the boy called that the girl saw that the student helped that the doctor chased is studying.,7
The girl that the girl called that the teacher met that the dog scolded that the dog liked is barking.,4
The player that the teacher followed is sleeping.,1
The boy that the artist followed that the artist called is sleeping.,2
The scientist that the dog saw that the doctor watched that the scientist called that the teacher chased that the student helped that the scientist watched that the teacher scolded that the student saw is walking.,8
The cat that the boy called that the scientist followed that the student helped runs fast.,3
The artist that the teacher watched jumps high.,1
The student that the teacher called that the scientist met that the cat chased that the student helped is laughing.,4
The artist that the teacher saw jumps high.,1
The artist that the artist chased that the teacher followed that the girl admired that the student saw runs fast.,4
The scientist that the teacher saw that the cat followed that the boy admired is laughing.,3
The cat that the dog scolded runs fast.,1
The girl that the scientist liked that the student watched that the artist helped that the cat helped that the student saw that the artist helped is barking.,6
The student that the dog called is walking.,1
The artist that the scientist saw is sleeping.,1
The boy that the boy scolded that the artist helped that the student chased that the scientist met that the dog chased is walking.,5
The student that the teacher followed runs fast.,1
The scientist that the dog called that the student followed that the boy scolded that the student admired is reading.,4
The artist that the cat scolded that the scientist called that the cat helped is barking.,3
The teacher that the girl watched that the boy saw that the scientist chased that the cat saw that the teacher called that the scientist admired jumps high.,6
The boy that the artist followed that the doctor helped that the scientist scolded is laughing.,3
The girl that the dog watched that the doctor saw that the scientist met is laughing.,3
The student that the teacher called is walking.,1
The girl that the boy followed that the artist saw that the girl helped that the dog met that the scientist watched that the student saw runs fast.,6
The scientist that the dog called that the student helped runs fast.,2
The scientist that the teacher helped that the doctor called that the boy liked that the cat met that the cat met that the boy chased that the girl saw runs fast.,7
The student that the doctor watched that the doctor chased that the teacher followed that the artist admired is laughing.,4
The cat that the dog followed that the teacher helped that the teacher met is laughing.,3
The scientist that the cat watched that the cat met that the teacher liked is walking.,3
The cat that the cat scolded that the dog helped that the doctor liked that the boy watched that the cat scolded that the scientist met that the cat admired is studying.,7
The player that the artist saw that the scientist watched that the student helped that the dog liked that the dog helped is reading.,5
The dog that the dog admired that the scientist followed is sleeping.,2
The cat that the teacher watched that the student chased that the doctor met that the student followed that the student met that the dog liked is barking.,6
The scientist that the student helped that the artist scolded that the teacher helped that the scientist followed that the student liked that the dog scolded is studying.,6
The scientist that the girl called that the teacher watched that the teacher saw is reading.,3
The scientist that the girl saw that the student met is studying.,2
The dog that the cat called that the boy helped that the girl chased is walking.,3
The scientist that the dog met that the scientist followed that the teacher liked that the cat met is studying.,4
The boy that the girl helped that the student saw that the scientist met that the artist followed that the teacher liked that the girl admired is barking.,6
The girl that the doctor watched that the cat met that the boy saw that the boy watched that the boy met that the student watched that the scientist saw is barking.,7
The girl is sleeping.,0
The student that the girl followed that the boy liked is laughing.,2
The cat that the teacher saw that the teacher met that the dog scolded is laughing.,3
The scientist that the cat called that the cat scolded that the doctor followed that the boy liked is laughing.,4
The student that the teacher scolded that the cat met is sleeping.,2
The teacher that the girl followed that the student helped that the cat watched that the girl helped that the scientist followed is walking.,5
The scientist that the teacher scolded that the girl admired is walking.,2
The doctor that the artist watched that the doctor saw that the boy helped that the student followed that the student watched that the girl met that the student watched that the student chased is sleeping.,8
The student that the dog saw that the dog chased that the girl scolded that the girl scolded that the doctor followed that the doctor followed that the doctor liked that the artist met is studying.,8
The doctor that the student followed that the dog admired that the boy called that the student followed that the boy admired is barking.,5
The teacher that the doctor watched that the teacher watched runs fast.,2
The player that the boy watched that the teacher liked that the scientist scolded is laughing.,3
The artist that the teacher helped that the artist saw that the dog liked that the teacher chased that the boy followed is studying.,5
The boy that the teacher scolded that the doctor chased jumps high.,2
The boy that the girl met is barking.,1
The scientist that the boy followed that the student met that the girl met that the boy chased that the artist met that the doctor helped is walking.,6
The girl that the scientist called that the teacher followed runs fast.,2
The player that the teacher called that the scientist met that the girl met is sleeping.,3
The teacher that the teacher helped that the teacher met that the teacher met that the doctor watched that the doctor called runs fast.,5
The boy that the scientist called that the dog chased that the student liked jumps high.,3
The doctor that the scientist scolded that the scientist watched is laughing.,2
The teacher that the boy saw that the teacher chased that the artist scolded jumps high.,3
The boy that the student called that the student liked that the boy met that the teacher chased that the scientist scolded that the doctor chased is sleeping.,6
The artist that the dog chased that the scientist saw that the doctor liked that the boy helped that the artist watched that the doctor saw is laughing.,6
The boy that the scientist admired that the artist called that the scientist helped that the girl chased that the boy scolded that the artist met jumps high.,6
The doctor that the dog scolded that the doctor admired runs fast.,2
The student that the artist scolded is sleeping.,1
The boy that the girl admired that the dog chased that the student helped that the teacher called that the teacher liked is walking.,5
The cat that the artist watched that the student chased that the student saw that the teacher scolded that the boy called that the artist followed that the dog liked that the dog met jumps high.,8
The student that the boy met that the doctor liked that the artist called that the boy scolded that the scientist helped is barking.,5
The artist that the student chased that the cat helped that the dog saw that the cat saw is barking.,4
The student that the teacher called that the dog met that the girl saw that the cat saw that the teacher called that the doctor followed that the student met that the dog admired jumps high.,8
The scientist that the girl met that the student admired that the artist scolded is reading.,3
The boy that the artist helped that the cat admired that the boy helped that the teacher watched is walking.,4
The boy that the dog followed is reading.,1
The cat that the dog called that the artist met that the scientist chased that the boy scolded that the teacher helped that the girl saw that the girl chased that the artist helped jumps high.,8
The artist that the cat called that the scientist liked that the boy helped that the boy watched that the teacher followed that the doctor followed that the scientist called that the doctor scolded runs fast.,8
The artist that the dog helped that the girl saw is walking.,2
The player that the teacher chased that the boy liked that the artist watched that the boy called that the student saw jumps high.,5
The scientist that the cat chased that the doctor liked that the student chased that the student met that the scientist scolded that the girl admired that the student scolded that the doctor followed is studying.,8
The student that the student scolded that the artist scolded that the student liked is walking.,3
The doctor that the girl scolded that the student met that the girl scolded that the scientist admired is walking.,4
The artist that the boy scolded that the girl chased that the boy met that the student admired that the doctor admired that the scientist met that the girl met is barking.,7
The dog that the boy called runs fast.,1
The girl that the dog admired that the doctor scolded is studying.,2
The teacher that the student scolded that the teacher watched that the doctor saw is sleeping.,3
The artist that the dog watched that the artist followed that the scientist called that the cat watched that the artist followed jumps high.,5
The artist that the artist watched that the girl followed jumps high.,2
The teacher that the doctor scolded that the scientist saw that the cat chased that the dog called is walking.,4
The student that the artist chased that the boy called that the teacher called that the student admired that the dog admired that the scientist helped is reading.,6
The student that the teacher helped that the artist met that the student liked that the scientist chased that the cat watched that the cat saw that the girl called that the artist watched jumps high.,8
The doctor that the girl met that the teacher called that the dog admired is walking.,3
The cat that the cat scolded that the teacher met that the cat helped that the cat followed that the artist met that the student liked that the artist followed that the scientist admired is walking.,8
The artist that the doctor helped that the teacher admired that the artist followed that the student watched is studying.,4
The boy that the teacher helped is reading.,1
The doctor that the cat liked that the cat liked that the boy met that the scientist scolded that the boy admired that the cat liked is studying.,6
The artist that the cat helped that the student met is sleeping.,2
The student that the dog saw that the dog followed jumps high.,2
The cat that the girl met that the artist met is sleeping.,2
The student that the doctor followed that the dog met that the doctor admired that the student followed that the boy liked that the boy helped that the doctor admired is sleeping.,7
The boy that the girl scolded that the teacher met that the dog watched that the teacher scolded that the teacher liked is laughing.,5
The artist that the artist met that the girl saw that the dog watched that the student liked that the girl helped runs fast.,5
The player that the student liked that the teacher chased that the teacher helped that the artist scolded is sleeping.,4
The dog that the cat watched that the boy met that the boy scolded is walking.,3
The teacher that the doctor helped that the girl followed is barking.,2
The artist that the boy chased that the cat chased that the student admired that the scientist watched that the cat admired that the girl scolded that the teacher scolded is laughing.,7
The cat that the dog liked is barking.,1
The student that the girl followed that the girl chased that the artist liked that the teacher liked that the student called that the dog admired that the student liked is reading.,7
The cat that the teacher scolded that the boy admired that the girl saw that the student called is reading.,4
The girl that the doctor liked that the artist chased is laughing.,2
The girl that the girl met that the boy called is reading.,2
The doctor that the dog called that the doctor watched that the cat called that the artist helped that the scientist chased is studying.,5
The dog that the boy watched that the doctor scolded that the cat liked that the doctor called that the boy liked is walking.,5
The student that the cat met that the boy followed runs fast.,2
The cat that the teacher liked that the artist saw that the teacher followed that the student called that the scientist scolded that the dog watched that the teacher saw is sleeping.,7
The doctor that the teacher admired that the boy admired that the boy saw that the girl chased that the girl scolded that the cat helped that the student called is barking.,7
The artist that the boy chased that the teacher met that the student called that the student met that the dog scolded jumps high.,5
The doctor that the artist scolded that the cat admired that the cat met that the dog saw that the dog followed that the scientist liked is laughing.,6
The boy that the dog liked that the teacher scolded that the scientist watched that the girl helped that the scientist followed that the artist met that the teacher admired that the doctor admired is reading.,8
The cat that the teacher helped that the scientist liked that the dog helped that the teacher called that the cat chased that the cat liked jumps high.,6
The girl that the scientist chased that the doctor scolded that the cat helped that the student liked that the doctor saw that the dog called is barking.,6
The doctor that the student scolded that the boy saw that the doctor liked that the girl followed that the student called that the doctor called jumps high.,6
The artist that the teacher scolded is sleeping.,1
The student that the dog followed that the doctor called that the doctor helped that the artist scolded that the cat chased that the dog met is sleeping.,6
The doctor that the girl followed that the cat scolded that the girl liked that the scientist watched is reading.,4
The cat that the artist helped that the dog followed that the cat called jumps high.,3
The dog that the doctor scolded that the artist called that the girl admired that the cat watched is laughing.,4
The player that the scientist admired that the artist saw that the scientist scolded is barking.,3
The scientist that the student met that the teacher called that the cat admired runs fast.,3
The dog that the teacher helped that the cat watched that the teacher followed that the student met is sleeping.,4
The boy that the dog admired that the teacher chased that the cat saw that the teacher watched that the dog helped that the teacher followed that the dog admired that the doctor liked is barking.,8
The teacher that the scientist saw that the scientist scolded that the artist scolded that the doctor scolded that the student chased that the student followed is laughing.,6
The cat that the boy chased that the dog scolded that the teacher saw that the girl liked that the teacher called that the dog saw that the student followed is barking.,7
The teacher that the teacher scolded that the boy met that the cat chased that the dog called runs fast.,4
The student that the girl chased that the student called that the scientist liked is barking.,3
The boy is walking.,0
The player that the doctor admired that the scientist met that the girl admired is barking.,3
The girl that the scientist watched that the doctor chased that the artist scolded that the student chased that the girl scolded that the cat helped is sleeping.,6
The cat that the girl liked that the doctor saw that the student admired runs fast.,3
The teacher that the doctor admired that the dog scolded that the scientist admired jumps high.,3
The girl that the boy helped that the student chased that the boy called that the girl admired that the girl chased that the artist admired that the student met is studying.,7
The artist that the scientist met that the teacher saw jumps high.,2
The scientist that the girl liked runs fast.,1
The student that the scientist saw that the student called that the scientist saw that the student saw is barking.,4
The dog that the scientist chased that the cat followed that the doctor met that the teacher met that the doctor helped is sleeping.,5
The doctor that the boy followed that the doctor liked that the cat admired that the scientist saw that the dog met that the cat saw that the artist scolded that the student met runs fast.,8
The scientist that the student liked that the student saw that the cat watched is barking.,3
The teacher that the doctor watched is sleeping.,1
The doctor that the doctor called that the student helped that the student followed that the girl helped that the dog watched that the artist saw is barking.,6
The doctor that the teacher met that the cat called that the dog liked that the boy scolded that the artist scolded that the girl met is sleeping.,6
The teacher that the teacher followed that the artist called is barking.,2
The scientist that the teacher scolded that the student liked that the scientist met that the artist called that the student admired that the girl called that the girl helped is studying.,7
The scientist that the scientist followed that the cat called that the teacher saw that the doctor saw that the artist met that the girl met is studying.,6
The girl that the artist met that the cat met that the scientist called that the boy chased runs fast.,4
The dog that the girl followed that the student liked jumps high.,2
The boy that the cat liked that the teacher scolded jumps high.,2
The scientist that the cat scolded that the boy admired that the artist admired that the doctor watched that the girl scolded that the doctor saw is laughing.,6
The boy that the girl met that the dog chased that the boy followed that the doctor met that the dog met is laughing.,5
The cat that the cat met that the teacher followed that the girl met that the boy watched that the dog watched that the boy saw that the cat followed is reading.,7
The artist that the cat saw that the teacher helped that the scientist watched that the student liked that the cat chased that the student called that the artist watched that the doctor saw runs fast.,8
The doctor that the artist admired that the student chased that the boy liked that the teacher scolded that the teacher called is reading.,5
The artist that the girl called that the cat chased that the dog saw that the student helped that the student chased that the cat saw that the scientist admired that the scientist followed jumps high.,8
The artist that the student helped that the boy saw that the cat saw that the doctor helped is barking.,4
The artist that the boy helped that the girl watched that the scientist watched that the teacher chased that the girl saw that the dog admired that the doctor called that the doctor met runs fast.,8
The doctor that the cat helped that the dog watched that the girl met that the girl liked is reading.,4
The teacher that the doctor met jumps high.,1
The scientist that the artist admired is reading.,1
The teacher that the artist followed that the cat saw that the doctor followed that the doctor liked that the artist saw that the student saw is barking.,6
The artist that the teacher watched is reading.,1
The player that the cat scolded that the boy called that the boy scolded that the artist called that the girl chased jumps high.,5
The player that the student met that the boy watched that the artist met that the boy followed that the dog met jumps high.,5
The dog that the girl admired that the artist chased that the dog met that the dog liked is walking.,4
The girl that the scientist followed is laughing.,1
The player that the girl admired that the student liked that the girl chased that the girl helped is laughing.,4
The artist that the scientist liked that the student watched that the teacher admired that the artist helped is studying.,4
The dog that the cat watched that the artist met that the student followed that the boy liked that the student followed that the doctor helped jumps high.,6
The artist that the artist saw that the teacher liked is reading.,2
The student that the artist saw that the doctor met is barking.,2
The cat that the cat chased that the boy watched that the doctor watched that the doctor scolded is sleeping.,4
The cat that the girl helped that the girl followed that the cat scolded that the girl scolded is barking.,4
The scientist that the student helped that the artist chased that the cat admired that the student met that the scientist met that the boy chased that the dog chased jumps high.,7
The player that the doctor called that the boy met that the scientist watched that the artist chased runs fast.,4
The dog that the doctor saw is reading.,1
The player that the scientist admired that the doctor scolded that the artist admired that the artist followed is sleeping.,4
The boy that the cat liked that the girl saw that the dog called that the scientist chased that the boy saw is studying.,5
The teacher that the boy helped that the doctor followed is sleeping.,2
The dog that the student saw that the dog chased that the scientist chased is walking.,3
The boy that the student scolded that the student met that the girl scolded is laughing.,3
The cat that the dog scolded that the artist admired that the student followed that the doctor helped that the student helped that the artist met that the teacher followed is laughing.,7
The dog that the dog chased that the boy liked that the girl helped that the doctor helped that the scientist followed that the scientist saw that the teacher called that the teacher watched is studying.,8
The cat that the teacher saw is laughing.,1
The teacher that the boy helped that the boy saw that the scientist watched that the dog followed that the artist followed that the dog saw that the artist admired is studying.,7
The artist that the cat met that the boy watched is studying.,2
The player that the teacher liked that the scientist met is barking.,2
The player that the cat liked is reading.,1
The artist that the boy helped that the girl admired is studying.,2
The dog that the student called is walking.,1
The girl that the student saw that the student chased that the teacher watched that the boy liked that the artist watched that the boy chased that the teacher chased jumps high.,7
The teacher that the artist followed runs fast.,1
The artist that the student chased is barking.,1
The cat that the doctor scolded that the scientist called runs fast.,2
The boy that the boy chased is walking.,1
The artist that the girl met that the artist scolded is walking.,2
The doctor that the doctor liked that the cat saw that the scientist admired that the teacher helped that the scientist liked that the teacher met that the girl scolded is laughing.,7
The artist that the boy admired that the doctor followed that the artist admired runs fast.,3
The dog that the teacher admired that the boy scolded that the boy saw runs fast.,3
The player that the student met that the teacher scolded that the student chased that the dog chased is walking.,4
The scientist that the artist admired that the girl helped that the teacher scolded that the cat liked that the student met that the doctor watched that the cat chased is reading.,7
The boy that the scientist saw that the boy followed that the boy scolded that the artist met that the boy scolded is studying.,5
The cat that the doctor met that the scientist liked that the scientist saw that the cat called is barking.,4
The boy that the artist liked that the boy scolded is studying.,2
The artist that the teacher followed that the scientist chased that the cat met that the teacher watched is sleeping.,4
The dog that the girl chased that the cat helped is barking.,2
The teacher that the student scolded that the scientist chased that the dog helped that the scientist watched that the doctor met that the scientist called that the boy followed that the artist watched is barking.,8
The scientist that the doctor scolded that the artist followed that the girl admired runs fast.,3
The player that the girl liked that the dog met runs fast.,2
The artist that the cat helped is laughing.,1
The player that the scientist liked is reading.,1
The cat that the girl called that the cat followed that the artist saw that the artist helped that the student admired that the doctor watched that the dog helped that the cat saw is sleeping.,8
The player that the artist helped that the boy followed that the girl liked that the artist saw that the artist admired that the artist admired that the student admired that the cat watched is studying.,8
The cat that the boy admired that the cat met is laughing.,2
The student that the dog helped is walking.,1
The boy that the scientist helped that the boy followed that the doctor helped that the student called is laughing.,4
The boy that the scientist admired is barking.,1
The scientist that the boy chased that the artist chased that the boy watched that the student met that the artist admired that the artist watched runs fast.,6
The student that the cat followed that the doctor called that the student helped jumps high.,3
The doctor that the scientist met that the doctor saw that the artist admired that the doctor saw that the doctor scolded that the doctor called that the dog met that the doctor liked is studying.,8
The girl that the dog followed that the boy followed that the scientist followed that the girl called that the boy followed that the cat chased that the doctor liked that the boy chased is reading.,8
The player that the teacher helped that the scientist saw that the student followed runs fast.,3
The teacher that the artist watched is studying.,1
The boy that the doctor scolded is sleeping.,1
The student that the dog followed runs fast.,1
The dog that the boy helped is sleeping.,1
The cat that the scientist admired that the student watched that the teacher called that the artist scolded that the doctor admired that the student admired that the teacher chased is reading.,7
The player that the girl helped that the student helped that the scientist scolded that the girl called that the scientist chased that the dog helped is studying.,6
